"ID"	"Androgen"	"EGFR"	"Estrogen"	"Hypoxia"	"JAK-STAT"	"MAPK"	"NFkB"	"p53"	"PI3K"	"TGFb"	"TNFa"	"Trail"	"VEGF"	"WNT"
"TCGA.97.7546.01"	255.050074981988	-24.0094487035235	74.1118187378451	-238.313097880064	-245.394118520303	106.595345383021	342.103786728435	-16.0740599203934	28.4483171075705	125.741572702045	170.951366184847	9.70535259803622	-90.186248748171	-45.3462504534245
"TCGA.97.7547.01"	75.2663102526501	0.365708272363501	-112.224072405671	-427.965929070988	-692.856519784192	30.3293728015809	-834.779800778174	-65.9682416382458	49.8526249529151	-113.567909208012	-707.299939231144	0.0867883546628727	37.4426957740508	-87.1704784350214
"TCGA.97.7552.01"	183.662305270228	-43.904594903351	197.96191428118	-113.957426203419	643.114522649744	-34.228815060598	272.676875516142	397.889952775213	45.1508332452482	-73.2158275933227	219.845513301407	37.8803870562463	-119.286158995262	34.0741767471738
"TCGA.97.7553.01"	175.298979599042	-11.134926488412	-4.9736271443918	-319.82971024965	573.57940932298	1.10531119265853	941.906701020279	124.311291620159	43.0296386990662	69.0411670433224	666.019154973118	41.1972950364406	-14.9377251639017	47.8283817223424
"TCGA.97.7554.01"	-1.17055798555724	33.7224806545672	-30.9569056151493	5.14016348113467	603.587810280637	45.532880703244	16.3326504193793	-181.051342669969	71.6950532752658	207.892629433314	18.1115643287393	17.6433262720731	49.4372058580515	-16.3633481738593
"TCGA.97.7937.01"	19.807854290328	-66.1531424190405	-253.835106348179	90.9771459148777	-696.658715003271	10.1866330184915	-494.65004396394	-305.485379036369	112.144945079006	-0.662518766146311	-446.920329188821	-40.6093096889359	88.1957307900582	6.98723483093192
"TCGA.97.7938.01"	146.033431365756	24.6337246314863	-139.019676241287	-448.087144575446	-336.820659761691	73.3377114496023	455.159385835151	258.771113202417	39.1300244306685	95.3970579739541	455.077906504112	-23.6657258125146	-40.497585161356	35.180440442027
"TCGA.97.7941.01"	30.2714244520803	-7.34270721362632	123.266867273009	-172.367906631085	241.048958287454	45.4704158217102	-288.018029971971	495.922407534238	-157.882800394481	32.8481375440542	-133.194954580516	14.1269870891578	-99.8123230118043	101.157208399964
"TCGA.97.8171.01"	-191.500932888614	-161.555322602823	-177.082498153775	98.7830891333753	-762.518766902388	-235.386399374474	-1219.26396818765	-195.683602951651	-127.097670330504	-385.793234158453	-1205.86525814721	-47.846715980357	17.9276698291285	-155.415196196062
"TCGA.97.8172.01"	115.577460885134	-64.4668704579637	24.821454184698	-158.903724898347	-271.137666556237	-35.3842656728073	-99.410700479638	-90.3561100604273	-63.7753301818705	190.265990869474	-134.218304233812	-4.74603999628695	-115.051656673835	-11.8443910871122
"TCGA.97.8174.01"	187.553776308547	-166.075098943361	-25.6079146719663	-250.146374275783	-417.97536455277	-102.882027087928	-536.620443587966	14.5169909912974	-44.1450496361512	17.2329990239803	-576.682105080136	-16.4063958046441	-98.1659659455736	-11.815925899232
"TCGA.97.8175.01"	-61.9794684500752	87.9697163589438	-108.833499985432	694.069372902158	605.600051076215	147.003023299588	715.405863410494	36.7893936299986	51.1774193262633	-111.093828353045	797.067423535297	12.0857242588587	-93.7509755851457	-12.0590206857885
"TCGA.97.8176.01"	107.408060946247	7.41721674438781	112.73647569469	-384.70520030109	-696.931568106496	-34.6081212845739	-288.414106830032	398.99182912081	-6.35753352809016	-134.622425023916	-172.117224302738	-18.498975325016	-37.3979790456984	40.8812884619883
"TCGA.97.8177.01"	156.874339340257	23.8359837104777	139.188201710674	340.237212573866	137.638818125144	-10.21192153365	396.014840977087	246.999184963542	-200.24056984205	143.305334825332	423.559051633097	32.0932169824124	-11.6813458324267	-1.04529786436839
